manuscript_panel,measurement,unit,value,genotype_raw,rnai,screen_type,in_combined_screen,collection_date,replicate_id
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,4,Luciferase X ND42,Complex I,control,TRUE,session_11,b47
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,5,Luciferase X ND42,Complex I,control,TRUE,session_11,b47
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,12,Luciferase X ND42,Complex I,control,TRUE,session_12,b48
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,10,Luciferase X ND42,Complex I,control,TRUE,session_12,b48
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,9,Luciferase X ND42,Complex I,control,TRUE,session_12,b48
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,9,Luciferase X ND42,Complex I,control,TRUE,session_12,b48
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,5,Luciferase X ND42,Complex I,control,TRUE,session_12,b49
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,4,Luciferase X ND42,Complex I,control,TRUE,session_12,b49
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,4,Luciferase X ND42,Complex I,control,TRUE,session_12,b49
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,6,Luciferase X ND42,Complex I,control,TRUE,session_12,b49
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,5,Luciferase X ND42,Complex I,control,TRUE,session_12,b49
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,7,Luciferase X ND42,Complex I,control,TRUE,session_12,b49
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,10,Luciferase X ND42,Complex I,control,TRUE,session_12,b50
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,7,Luciferase X ND42,Complex I,control,TRUE,session_12,b50
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,10,Luciferase X ND42,Complex I,control,TRUE,session_12,b51
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,8,Luciferase X ND42,Complex I,control,TRUE,session_12,b51
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,8,Luciferase X ND42,Complex I,control,TRUE,session_12,b51
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,7,Luciferase X ND42,Complex I,control,TRUE,session_12,b52
Controls,EdU-positive cells per NSC clone,EdU+ cells per clone,7,Luciferase X ND42,Complex I,control,TRUE,session_12,b52
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x CG43693,Complex I,transporter,TRUE,undated,b53
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 x CG43693,Complex I,transporter,TRUE,undated,b53
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x CG43693,Complex I,transporter,TRUE,undated,b53
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x CG43693,Complex I,transporter,TRUE,undated,b53
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x CG43693,Complex I,transporter,TRUE,undated,b53
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x CG43693,Complex I,transporter,TRUE,undated,b54
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x CG43693,Complex I,transporter,TRUE,undated,b54
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x CG43693,Complex I,transporter,TRUE,undated,b54
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x CG43693,Complex I,transporter,TRUE,undated,b54
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x CG43693,Complex I,transporter,TRUE,undated,b54
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,12,ND42 x CG43693,Complex I,transporter,TRUE,session_13,b55
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x CG43693,Complex I,transporter,TRUE,session_13,b55
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,16,ND42 x CG43693,Complex I,transporter,TRUE,session_13,b55
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b56
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,12,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b56
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b56
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b56
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b56
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b57
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b57
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b57
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b57
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b57
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x CG43693,Complex I,transporter,TRUE,session_14,b57
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 x sbm,Complex I,transporter,TRUE,undated,b58
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,undated,b58
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 x sbm,Complex I,transporter,TRUE,undated,b58
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,undated,b58
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,undated,b58
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,undated,b59
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,undated,b59
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x sbm,Complex I,transporter,TRUE,undated,b59
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x sbm,Complex I,transporter,TRUE,undated,b59
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x sbm,Complex I,transporter,TRUE,undated,b59
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 x sbm,Complex I,transporter,TRUE,undated,b60
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x sbm,Complex I,transporter,TRUE,undated,b60
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,undated,b60
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x sbm,Complex I,transporter,TRUE,undated,b60
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,undated,b60
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,12,ND42 x sbm,Complex I,transporter,TRUE,session_14,b61
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b61
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x sbm,Complex I,transporter,TRUE,session_14,b61
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b61
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,13,ND42 x sbm,Complex I,transporter,TRUE,session_14,b61
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b62
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,session_14,b62
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b62
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x sbm,Complex I,transporter,TRUE,session_14,b62
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,session_14,b62
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,13,ND42 x sbm,Complex I,transporter,TRUE,session_14,b62
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x sbm,Complex I,transporter,TRUE,session_14,b62
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x sbm,Complex I,transporter,TRUE,session_14,b63
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x sbm,Complex I,transporter,TRUE,session_14,b63
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x sbm,Complex I,transporter,TRUE,session_14,b63
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 x sbm,Complex I,transporter,TRUE,session_14,b63
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b63
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b64
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x sbm,Complex I,transporter,TRUE,session_14,b64
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x sbm,Complex I,transporter,TRUE,session_14,b64
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x sbm,Complex I,transporter,TRUE,session_14,b64
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,session_14,b64
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b64
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b64
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,session_14,b65
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x sbm,Complex I,transporter,TRUE,session_14,b65
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x sbm,Complex I,transporter,TRUE,session_14,b65
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x sbm,Complex I,transporter,TRUE,session_14,b65
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,undated,b66
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x aralar1,Complex I,transporter,TRUE,undated,b66
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x aralar1,Complex I,transporter,TRUE,undated,b66
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 x aralar1,Complex I,transporter,TRUE,undated,b66
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x aralar1,Complex I,transporter,TRUE,undated,b67
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,undated,b67
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x aralar1,Complex I,transporter,TRUE,undated,b67
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,12,ND42 x aralar1,Complex I,transporter,TRUE,undated,b67
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x aralar1,Complex I,transporter,TRUE,undated,b67
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x aralar1,Complex I,transporter,TRUE,undated,b67
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b68
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b69
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,12,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b69
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b69
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,13,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b69
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b69
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b70
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b70
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b70
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b70
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b70
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b70
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b71
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b71
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b71
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b71
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b72
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b72
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b72
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b72
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b72
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b72
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b72
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b72
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b73
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b73
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b73
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b73
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b74
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 x aralar1,Complex I,transporter,TRUE,session_14,b74
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,session_10,b75
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x aralar1,Complex I,transporter,TRUE,session_10,b75
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,session_10,b75
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,session_10,b76
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x aralar1,Complex I,transporter,TRUE,session_10,b76
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 x aralar1,Complex I,transporter,TRUE,session_10,b76
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,13,ND42 x GC1 (#65937),Complex I,transporter,TRUE,undated,b77
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,14,ND42 x GC1 (#65937),Complex I,transporter,TRUE,undated,b77
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x GC1 (#65937),Complex I,transporter,TRUE,undated,b77
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,12,ND42 x GC1 (#65937),Complex I,transporter,TRUE,undated,b77
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 x GC1 (#65937),Complex I,transporter,TRUE,undated,b77
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 x GC1 (#65937),Complex I,transporter,TRUE,session_15,b78
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x GC1 (#65937),Complex I,transporter,TRUE,session_15,b78
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x GC1 (#65937),Complex I,transporter,TRUE,session_15,b78
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 x GC1 (#65937),Complex I,transporter,TRUE,session_15,b78
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x GC1 (#65937),Complex I,transporter,TRUE,session_15,b78
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 x GC1 (#65937),Complex I,transporter,TRUE,session_15,b78
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 x GC1 (#65937),Complex I,transporter,TRUE,session_15,b79
